Customer ID,Recency,Frequency,Monetary,AvgBasket,Country,FirstPurchase,LastPurchase,Churned,TenureDays,ReturnCount
12430.0,43,1,256.4,23.30909090909091,Norway,2011-10-27 15:09:00,2011-10-27 15:09:00,0,0,0.0
12431.0,36,33,10719.41,25.95498789346247,Belgium,2010-01-15 09:04:00,2011-11-04 11:55:00,0,658,6.0
12432.0,43,5,5059.32,46.845555555555556,Norway,2011-06-20 13:27:00,2011-10-28 11:43:00,0,129,0.0
12433.0,1,11,20428.86,28.895134370579918,Norway,2010-08-20 09:23:00,2011-12-09 10:02:00,0,476,1.0
12434.0,85,5,1062.48,14.357837837837838,Australia,2010-11-23 13:38:00,2011-09-16 12:38:00,0,296,2.0
12435.0,80,6,13925.93,124.33866071428572,Denmark,2009-12-02 13:58:00,2011-09-21 09:06:00,0,657,0.0
12436.0,100,1,509.01,31.813125,Norway,2011-09-01 12:09:00,2011-09-01 12:09:00,1,0,0.0
12437.0,2,47,12394.85,21.26046312178388,France,2009-12-02 16:24:00,2011-12-08 11:35:00,0,735,8.0
12438.0,14,2,2906.85,29.66173469387755,Norway,2011-07-22 13:29:00,2011-11-25 13:28:00,0,125,0.0
12439.0,683,3,1104.48,14.7264,Cyprus,2009-12-14 08:40:00,2010-01-26 12:11:00,1,43,1.0
12440.0,457,3,768.15,21.947142857142858,Austria,2009-12-22 12:03:00,2010-09-08 15:57:00,1,260,1.0
12441.0,367,1,347.1,15.77727272727273,France,2010-12-08 10:45:00,2010-12-08 10:45:00,1,0,0.0
12442.0,3,1,172.06,14.338333333333333,Spain,2011-12-06 14:22:00,2011-12-06 14:22:00,0,0,0.0
12443.0,732,1,485.31,23.11,Norway,2009-12-07 15:42:00,2009-12-07 15:42:00,1,0,0.0
12444.0,21,5,5005.46,28.27943502824859,Norway,2011-06-21 14:00:00,2011-11-18 13:23:00,0,149,0.0
12445.0,22,3,426.48,17.0592,Spain,2010-10-15 12:28:00,2011-11-17 18:43:00,0,398,1.0
12446.0,58,1,1002.3100000000001,17.281206896551726,RSA,2011-10-13 12:50:00,2011-10-13 12:50:00,0,0,0.0
12447.0,243,1,476.49,18.326538461538462,Belgium,2011-04-10 13:25:00,2011-04-10 13:25:00,1,0,0.0
12448.0,44,1,449.45,20.429545454545455,Spain,2011-10-26 13:46:00,2011-10-26 13:46:00,0,0,0.0
12449.0,22,6,4835.89,24.05915422885572,Denmark,2010-09-27 09:37:00,2011-11-17 13:46:00,0,416,0.0
12450.0,156,7,666.95,16.673750000000002,Spain,2010-08-22 13:11:00,2011-07-06 14:41:00,1,318,2.0
12451.0,11,10,12546.53,24.409591439688718,Switzerland,2010-06-28 12:58:00,2011-11-29 08:40:00,0,518,2.0
12452.0,17,3,428.57,18.633478260869566,Switzerland,2011-11-23 08:05:00,2011-11-23 10:28:00,0,0,1.0
12453.0,134,1,707.09,16.443953488372095,Austria,2011-07-28 14:08:00,2011-07-28 14:08:00,1,0,0.0
12454.0,53,9,4292.71,59.62097222222222,Spain,2010-01-26 16:24:00,2011-10-17 15:07:00,0,628,4.0
12455.0,73,10,5879.95,25.902863436123347,Cyprus,2009-12-18 12:33:00,2011-09-27 15:31:00,0,648,0.0
12456.0,44,4,3153.89,24.44875968992248,Switzerland,2011-03-30 09:12:00,2011-10-26 14:41:00,0,210,1.0
12457.0,58,14,2472.31,26.583978494623654,Switzerland,2010-09-30 17:59:00,2011-10-12 13:46:00,0,376,6.0
12458.0,71,4,1777.49,21.160595238095237,Switzerland,2010-08-09 10:33:00,2011-09-29 15:25:00,0,416,0.0
12459.0,605,1,454.36,19.754782608695653,Spain,2010-04-13 14:53:00,2010-04-13 14:53:00,1,0,0.0
12460.0,456,1,326.65,18.147222222222222,Belgium,2010-09-09 13:51:00,2010-09-09 13:51:00,1,0,0.0
12461.0,94,2,826.88,23.62514285714286,Switzerland,2011-07-08 10:23:00,2011-09-06 16:57:00,1,60,0.0
12462.0,2,4,1124.01,15.61125,Spain,2011-02-09 14:44:00,2011-12-07 14:02:00,0,300,2.0
12463.0,46,7,1303.63,14.813977272727273,Belgium,2011-04-12 12:47:00,2011-10-24 13:43:00,0,195,3.0
12464.0,10,8,1212.05,41.79482758620689,Belgium,2011-02-03 13:30:00,2011-11-29 13:33:00,0,299,0.0
12465.0,8,3,733.89,14.39,Belgium,2011-06-23 13:37:00,2011-12-02 11:34:00,0,161,1.0
12466.0,682,1,56.73,56.73,France,2010-01-26 16:26:00,2010-01-26 16:26:00,1,0,0.0
12467.0,386,2,0.0,0.0,USA,2010-10-12 15:41:00,2010-11-18 15:53:00,1,37,1.0
12468.0,143,10,3624.55,22.236503067484662,Germany,2010-01-19 12:13:00,2011-07-19 13:42:00,1,546,5.0
12469.0,523,2,3070.54,40.40184210526316,Thailand,2010-06-21 10:30:00,2010-07-05 12:40:00,1,14,0.0
12470.0,690,1,211.95,9.215217391304348,Unspecified,2010-01-19 11:01:00,2010-01-19 11:01:00,1,0,0.0
12471.0,2,129,37948.61,29.236217257318952,Germany,2009-12-02 14:43:00,2011-12-07 15:43:00,0,735,50.0
12472.0,31,37,16956.69,16.164623450905623,Germany,2009-12-09 10:47:00,2011-11-09 11:33:00,0,700,18.0
12473.0,29,9,2848.23,15.911899441340783,Germany,2011-06-01 10:15:00,2011-11-10 13:48:00,0,162,4.0
12474.0,17,54,11966.45,15.662892670157069,Germany,2010-02-11 09:41:00,2011-11-22 14:39:00,0,649,23.0
12475.0,54,2,1149.64,18.846557377049184,Germany,2010-10-26 08:49:00,2011-10-17 10:10:00,0,356,0.0
12476.0,1,38,13715.62,24.318475177304965,Germany,2010-07-26 09:04:00,2011-12-08 14:08:00,0,500,15.0
12477.0,23,12,20173.64,35.2686013986014,Germany,2010-03-26 14:01:00,2011-11-17 09:51:00,0,600,3.0
12478.0,4,1,680.99,18.91638888888889,Greece,2011-12-06 09:56:00,2011-12-06 09:56:00,0,0,0.0
12479.0,4,3,477.3,13.637142857142857,Germany,2011-11-28 13:26:00,2011-12-06 09:25:00,0,7,2.0
12480.0,28,8,5435.1,22.18408163265306,Germany,2010-07-20 13:21:00,2011-11-11 14:52:00,0,479,1.0
12481.0,23,18,12217.03,30.929189873417723,Germany,2010-04-11 13:10:00,2011-11-17 08:29:00,0,584,3.0
12482.0,450,32,21893.53,105.76584541062802,Sweden,2010-02-24 10:24:00,2010-09-16 12:20:00,1,204,3.0
12483.0,17,27,4846.87,32.74912162162162,Sweden,2010-01-31 13:28:00,2011-11-22 17:03:00,0,660,8.0
12484.0,33,16,6303.85,13.024483471074381,Spain,2009-12-03 10:57:00,2011-11-07 11:37:00,0,704,4.0
12485.0,529,1,708.1,20.826470588235296,Sweden,2010-06-28 15:22:00,2010-06-28 15:22:00,1,0,0.0
12486.0,432,1,1037.28,21.168979591836734,Sweden,2010-10-04 12:14:00,2010-10-04 12:14:00,1,0,0.0
12487.0,731,2,259.79999999999995,86.59999999999998,Sweden,2009-12-09 09:16:00,2009-12-09 11:36:00,1,0,1.0
12488.0,10,3,1298.66,23.612000000000002,France,2011-09-25 10:34:00,2011-11-30 08:50:00,0,65,0.0
12489.0,336,1,334.93,22.328666666666667,France,2011-01-07 13:13:00,2011-01-07 13:13:00,1,0,0.0
12490.0,5,22,9818.64,21.20656587473002,France,2009-12-01 12:52:00,2011-12-04 16:07:00,0,733,1.0
12491.0,39,1,460.40000000000003,17.70769230769231,France,2011-11-01 12:18:00,2011-11-01 12:18:00,0,0,0.0
12492.0,63,3,715.21,17.028809523809525,Germany,2010-11-01 14:58:00,2011-10-07 15:15:00,0,340,0.0
12493.0,166,3,416.79,18.121304347826086,France,2011-05-26 14:53:00,2011-06-27 10:17:00,1,31,1.0
12494.0,10,17,1743.52,14.291147540983607,France,2010-05-12 13:52:00,2011-11-30 09:21:00,0,566,8.0
12495.0,635,2,323.4,17.021052631578947,Sweden,2010-03-09 10:53:00,2010-03-15 10:20:00,1,5,1.0
12496.0,620,2,54.09,4.160769230769231,Spain,2010-03-29 13:57:00,2010-03-29 14:06:00,1,0,0.0
12497.0,82,4,6211.75,107.09913793103448,Germany,2010-01-26 17:21:00,2011-09-19 12:29:00,0,600,1.0
12498.0,21,3,403.70000000000005,17.55217391304348,Germany,2011-10-13 09:30:00,2011-11-18 12:53:00,0,36,0.0
12499.0,560,1,393.72,14.582222222222223,Germany,2010-05-28 15:12:00,2010-05-28 15:12:00,1,0,0.0
12500.0,23,25,5872.31,37.64301282051282,Germany,2010-02-04 15:05:00,2011-11-16 16:20:00,0,650,6.0
12501.0,315,2,2089.68,13.0605,Germany,2011-01-07 12:28:00,2011-01-28 13:54:00,1,21,1.0
12502.0,96,5,3723.87,25.332448979591835,Spain,2011-02-03 10:41:00,2011-09-05 11:52:00,1,214,0.0
12503.0,338,2,0.0,0.0,Spain,2010-05-04 13:59:00,2011-01-06 11:51:00,1,246,1.0
12504.0,18,6,411.0,15.807692307692308,Germany,2010-04-22 10:24:00,2011-11-21 16:02:00,0,578,2.0
12505.0,301,3,908.0,19.319148936170212,Italy,2010-10-27 09:18:00,2011-02-11 13:39:00,1,107,2.0
12506.0,233,1,73.5,3.1956521739130435,France,2011-04-21 08:54:00,2011-04-21 08:54:00,1,0,0.0
12507.0,134,5,1797.31,35.24137254901961,Spain,2010-05-04 09:23:00,2011-07-28 17:09:00,1,450,1.0
12508.0,26,2,398.27,5.772028985507246,France,2011-11-10 16:27:00,2011-11-13 15:37:00,0,2,0.0
12509.0,284,1,176.5,25.214285714285715,France,2011-02-28 14:45:00,2011-02-28 14:45:00,1,0,0.0
12510.0,143,16,3689.33,23.95668831168831,Spain,2009-12-04 13:47:00,2011-07-20 10:15:00,1,592,7.0
12511.0,415,2,3065.77,15.802938144329897,Greece,2010-10-07 10:39:00,2010-10-21 10:58:00,1,14,1.0
12512.0,66,2,138.03,4.059705882352941,Israel,2011-10-04 14:53:00,2011-10-04 14:55:00,0,0,0.0
12513.0,85,2,586.79,16.299722222222222,France,2011-08-19 10:51:00,2011-09-16 12:45:00,0,28,1.0
12514.0,267,2,1597.76,19.02095238095238,Italy,2010-03-08 12:18:00,2011-03-17 16:38:00,1,374,0.0
12515.0,353,1,383.7,23.98125,Italy,2010-12-21 15:43:00,2010-12-21 15:43:00,1,0,0.0
12516.0,78,4,2648.62,35.792162162162164,Germany,2010-04-19 14:14:00,2011-09-23 09:13:00,0,521,0.0
12517.0,28,6,2464.89,8.618496503496504,Germany,2011-06-02 15:13:00,2011-11-11 14:04:00,0,161,1.0
12518.0,1,5,2056.89,16.58782258064516,Germany,2011-08-21 13:18:00,2011-12-09 10:13:00,0,109,0.0
12519.0,64,3,695.19,16.552142857142858,Germany,2010-08-20 08:21:00,2011-10-07 09:26:00,0,413,1.0
12520.0,79,6,2582.51,16.66135483870968,Germany,2011-03-11 11:35:00,2011-09-21 15:23:00,0,194,1.0
12521.0,143,1,599.68,15.781052631578946,Germany,2011-07-20 10:51:00,2011-07-20 10:51:00,1,0,0.0
12522.0,39,2,192.72,16.06,Germany,2011-10-19 14:41:00,2011-10-31 15:30:00,0,12,0.0
12523.0,2,30,4220.85,15.927735849056605,France,2009-12-02 10:28:00,2011-12-08 11:46:00,0,736,7.0
12524.0,9,18,11091.36,45.83206611570248,Germany,2010-02-08 14:41:00,2011-11-30 15:31:00,0,660,1.0
12525.0,491,8,835.1800000000001,10.846493506493507,France,2009-12-04 10:10:00,2010-08-05 18:09:00,1,244,5.0
12526.0,1,3,1316.66,18.54450704225352,Germany,2011-09-06 14:19:00,2011-12-09 12:09:00,0,93,0.0
12527.0,82,5,735.51,22.9846875,Germany,2010-06-28 15:37:00,2011-09-19 11:55:00,0,447,0.0
12528.0,9,8,1922.28,20.234526315789473,Germany,2011-01-31 09:05:00,2011-11-30 14:40:00,0,303,2.0
12529.0,523,2,311.78000000000003,13.555652173913044,France,2010-06-29 13:10:00,2010-07-05 09:35:00,1,5,1.0
12530.0,60,12,3689.86,22.776913580246916,Germany,2010-03-07 14:37:00,2011-10-11 12:34:00,0,582,3.0
12531.0,15,3,1899.05,14.278571428571428,Germany,2010-01-22 14:17:00,2011-11-25 11:12:00,0,671,1.0
12532.0,30,1,349.83000000000004,21.864375000000003,France,2011-11-09 13:47:00,2011-11-09 13:47:00,0,0,0.0
12533.0,619,6,1149.99,12.777666666666667,Germany,2009-12-01 11:50:00,2010-03-31 10:24:00,1,119,4.0
12534.0,131,1,1089.18,17.28857142857143,Germany,2011-08-01 10:26:00,2011-08-01 10:26:00,1,0,0.0
12535.0,92,2,716.35,21.069117647058825,France,2011-06-06 12:47:00,2011-09-09 08:48:00,1,94,0.0
12536.0,8,5,4106.82,15.043296703296702,France,2011-10-11 14:52:00,2011-12-02 12:43:00,0,51,2.0
12537.0,409,1,732.94,17.04511627906977,Sweden,2010-10-27 08:36:00,2010-10-27 08:36:00,1,0,0.0
12538.0,29,2,640.45,18.836764705882356,Spain,2010-11-26 13:02:00,2011-11-10 17:16:00,0,349,0.0
12539.0,22,8,9498.9,18.809702970297028,Spain,2009-12-23 13:00:00,2011-11-17 13:30:00,0,694,1.0
12540.0,20,36,22107.29,28.525535483870968,Spain,2009-12-07 16:56:00,2011-11-20 11:31:00,0,712,3.0
12541.0,30,3,981.18,18.868846153846153,Spain,2011-03-04 09:32:00,2011-11-10 10:40:00,0,251,0.0
12542.0,484,4,423.38,9.408444444444445,Spain,2010-03-09 16:26:00,2010-08-12 19:12:00,1,156,2.0
12543.0,448,1,980.25,22.796511627906977,Spain,2010-09-17 15:51:00,2010-09-17 15:51:00,1,0,0.0
12544.0,30,2,355.7,17.785,Spain,2011-11-03 16:15:00,2011-11-10 11:12:00,0,6,1.0
12545.0,75,2,1000.39,20.0078,Spain,2011-03-25 12:04:00,2011-09-25 13:39:00,0,184,0.0
12546.0,47,3,1141.5,16.307142857142857,Spain,2011-09-23 09:44:00,2011-10-24 12:09:00,0,31,1.0
12547.0,198,3,383.58,18.265714285714285,Spain,2010-07-27 13:55:00,2011-05-26 12:38:00,1,302,0.0
12548.0,166,1,95.19999999999999,19.04,Spain,2011-06-26 15:35:00,2011-06-26 15:35:00,1,0,0.0
12549.0,576,6,1575.68,32.15673469387755,USA,2010-01-11 12:29:00,2010-05-13 12:05:00,1,121,0.0
12550.0,79,1,964.83,16.92684210526316,Spain,2011-09-21 14:35:00,2011-09-21 14:35:00,0,0,0.0
12551.0,358,1,168.0,16.8,Spain,2010-12-17 11:23:00,2010-12-17 11:23:00,1,0,0.0
12552.0,39,2,437.82,21.891,Italy,2011-10-31 12:11:00,2011-11-01 10:02:00,0,0,0.0
12553.0,8,17,4548.82,18.642704918032784,France,2010-10-12 13:35:00,2011-12-01 16:38:00,0,415,5.0
12554.0,449,1,468.5,18.01923076923077,Spain,2010-09-17 12:29:00,2010-09-17 12:29:00,1,0,0.0
12555.0,682,1,129.23,129.23,Spain,2010-01-26 16:26:00,2010-01-26 16:26:00,1,0,0.0
12556.0,50,2,603.71,4.989338842975207,Spain,2011-07-11 13:35:00,2011-10-20 13:06:00,0,100,0.0
12557.0,16,8,18716.14,322.69206896551725,Spain,2009-12-17 10:39:00,2011-11-23 16:59:00,0,706,0.0
12558.0,2,2,1.0658141036401503e-14,4.844609562000683e-16,USA,2011-12-02 10:41:00,2011-12-08 10:14:00,0,5,1.0
12559.0,311,3,536.21,24.37318181818182,Germany,2011-01-24 10:12:00,2011-02-02 09:49:00,1,8,1.0
12560.0,5,4,2101.39,18.93144144144144,Germany,2011-07-19 15:55:00,2011-12-04 13:54:00,0,137,1.0
12561.0,303,1,238.85,14.928125,Germany,2011-02-10 11:39:00,2011-02-10 11:39:00,1,0,0.0
12562.0,8,9,4966.92,23.99478260869565,France,2010-09-30 13:13:00,2011-12-01 17:20:00,0,427,0.0
12563.0,409,1,249.24,19.172307692307694,Italy,2010-10-27 09:52:00,2010-10-27 09:52:00,1,0,0.0
12564.0,261,1,456.9,21.757142857142856,France,2011-03-23 14:55:00,2011-03-23 14:55:00,1,0,0.0
12565.0,282,2,131.17,13.116999999999999,Saudi Arabia,2011-02-24 10:34:00,2011-03-03 11:43:00,1,7,1.0
12566.0,73,2,346.7,17.335,Germany,2011-09-14 14:30:00,2011-09-28 09:57:00,0,13,1.0
12567.0,23,17,13393.82,20.355349544072947,France,2010-02-11 10:30:00,2011-11-17 11:02:00,0,644,2.0
12568.0,645,1,70.0,14.0,Germany,2010-03-05 09:15:00,2010-03-05 09:15:00,1,0,0.0
12569.0,2,35,4064.9900000000002,21.282670157068065,Germany,2011-04-01 13:47:00,2011-12-07 16:24:00,0,250,3.0
12570.0,682,1,77.52,77.52,Spain,2010-01-26 17:28:00,2010-01-26 17:28:00,1,0,0.0
12571.0,40,2,519.61,15.28264705882353,France,2011-08-10 12:35:00,2011-10-31 10:19:00,0,81,0.0
12572.0,9,3,1004.72,16.205161290322582,Germany,2011-10-19 08:20:00,2011-12-01 09:20:00,0,43,1.0
12573.0,227,5,717.41,6.028655462184874,France,2010-08-31 17:25:00,2011-04-26 15:52:00,1,237,0.0
12574.0,316,1,218.45,19.85909090909091,France,2011-01-28 09:20:00,2011-01-28 09:20:00,1,0,0.0
12575.0,457,2,622.8199999999999,16.389999999999997,France,2010-07-01 09:15:00,2010-09-08 13:09:00,1,69,0.0
12576.0,36,11,2083.87,14.175986394557823,Poland,2010-07-01 13:46:00,2011-11-04 10:11:00,0,490,3.0
12577.0,35,9,1591.35,5.251980198019802,France,2009-12-03 19:31:00,2011-11-04 13:28:00,0,700,1.0
